block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_65748,12829,1,TO CHESTERFIELD MALL,87765,1_merged_2075092,2046226
b_69141,12961,0,19TH & CENTRAL,88433,2_merged_2075097,2072295
b_69221,12964,1,WASHINGTON PARK - TO EMERSON PARK,88445,1_merged_2075095,2072824
a_65613,12823,1,TO N BROADWAY TC,87739,1_merged_2075092,2045020
a_65616,12823,1,TO N BROADWAY TC,87739,1_merged_2075092,2045021
a_65625,12823,1,TO N BROADWAY TC,87739,1_merged_2075092,2045022
a_65623,12823,1,TO N BROADWAY TC,87739,1_merged_2075092,2045023
a_65621,12823,1,TO N BROADWAY TC,87739,1_merged_2075092,2045024
a_65619,12823,1,TO N BROADWAY TC,87739,1_merged_2075092,2045025
a_65613,12823,1,TO N BROADWAY TC,87739,1_merged_2075092,2045026
a_65617,12823,1,TO N BROADWAY TC,87739,1_merged_2075092,2045027
a_65622,12823,1,TO N BROADWAY TC,87739,1_merged_2075092,2045028
a_65614,12823,1,TO N BROADWAY TC,87739,1_merged_2075092,2045029
b_67110,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,2_merged_2075097,2074013
a_65723,12828,0,TO RIVERVIEW TC,87755,2_merged_2075094,2046054
a_65726,12828,0,TO RIVERVIEW TC,87755,2_merged_2075094,2046055
a_65722,12828,0,TO RIVERVIEW TC,87755,2_merged_2075094,2046056
a_65724,12828,0,TO RIVERVIEW TC,87755,2_merged_2075094,2046057
a_65725,12828,0,TO RIVERVIEW TC,87755,2_merged_2075094,2046050
a_6522,12787,0,TO MAPLEWOOD STA,87572,3_merged_2075093,2039927
a_6524,12787,0,TO MAPLEWOOD STA,87572,3_merged_2075093,2039924
a_6523,12787,0,TO MAPLEWOOD STA,87572,3_merged_2075093,2039925
a_6524,12787,0,TO MAPLEWOOD STA,87572,3_merged_2075093,2039928
a_6523,12787,0,TO MAPLEWOOD STA,87572,3_merged_2075093,2039929
a_65725,12828,0,TO RIVERVIEW TC,87755,2_merged_2075094,2046058
a_65721,12828,0,TO RIVERVIEW TC,87755,2_merged_2075094,2046059
b_67103,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,2_merged_2075097,2074014
a_62493,12801,0,TO ROCK ROAD STA,87630,2_merged_2075094,2042212
a_62251,12801,0,TO ROCK ROAD STA,87630,2_merged_2075094,2042213
a_62253,12801,0,TO ROCK ROAD STA,87630,2_merged_2075094,2042210
a_62492,12801,0,TO ROCK ROAD STA,87630,2_merged_2075094,2042211
a_62494,12801,0,TO ROCK ROAD STA,87630,2_merged_2075094,2042216
a_62491,12801,0,TO ROCK ROAD STA,87630,2_merged_2075094,2042217
a_62254,12801,0,TO ROCK ROAD STA,87630,2_merged_2075094,2042214
a_65763,12830,0,TO CIVIC CTR VIA PROGRESS PKY,87771,3_merged_2075093,2046474
b_6523,12911,1,TO ROCK ROAD STA,88207,2_merged_2075097,2064199
b_6523,12911,1,TO ROCK ROAD STA,88207,2_merged_2075097,2064198
a_62492,12801,0,TO ROCK ROAD STA,87630,2_merged_2075094,2042218
a_62493,12801,0,TO ROCK ROAD STA,87630,2_merged_2075094,2042219
a_65272,12820,0,TO ROCK ROAD STA,87726,1_merged_2075092,2044650
b_67101,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,2_merged_2075097,2074019
a_62182,12796,0,TO SHREWSBURY STA,87610,1_merged_2075092,2041499
a_62183,12796,0,TO SHREWSBURY STA,87610,1_merged_2075092,2041498
b_67114,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,2_merged_2075097,2074018
a_62411,12796,0,TO SHREWSBURY STA,87611,1_merged_2075092,2041495
a_62182,12796,0,TO SHREWSBURY STA,87611,1_merged_2075092,2041494
a_62183,12796,0,TO SHREWSBURY STA,87611,1_merged_2075092,2041497
a_62411,12796,0,TO SHREWSBURY STA VIA GREENPARK IND,87612,1_merged_2075092,2041496
a_62411,12796,0,TO SHREWSBURY STA VIA GREENPARK IND,87612,1_merged_2075092,2041491
a_62413,12796,0,TO SHREWSBURY STA,87610,1_merged_2075092,2041490
a_62411,12796,0,TO SHREWSBURY STA,87611,1_merged_2075092,2041493
a_62181,12796,0,TO SHREWSBURY STA,87611,1_merged_2075092,2041492
a_67119,12849R,0,TO SHILOH SCOTT,87852,1_merged_2075092,2049239
a_67122,12849R,0,TO GRAND,87851,1_merged_2075092,2049238
a_65702,12826,1,TO RIVERVIEW TC,87748,3_merged_2075093,2045798
a_65702,12826,1,TO RIVERVIEW TC,87749,3_merged_2075093,2045799
a_65723,12828,0,TO RIVERVIEW TC,87755,1_merged_2075092,2045978
a_65728,12828,0,TO RIVERVIEW TC,87755,1_merged_2075092,2045979
a_65726,12828,0,TO RIVERVIEW TC,87755,1_merged_2075092,2045976
a_65727,12828,0,TO RIVERVIEW TC,87755,1_merged_2075092,2045977
a_67108,12849B,0,TO GRAND,87844,1_merged_2075092,2049233
a_67102,12849R,0,TO GRAND,87851,1_merged_2075092,2049232
a_65721,12828,0,TO RIVERVIEW TC,87755,1_merged_2075092,2045972
a_65722,12828,0,TO RIVERVIEW TC,87755,1_merged_2075092,2045973
a_65722,12828,0,TO RIVERVIEW TC,87755,1_merged_2075092,2045970
a_65702,12826,0,TO HANLEY STA,87746,3_merged_2075093,2045795
b_65384,12933,1,TO VILLAGE SQUARE ONLY,88303,1_merged_2075095,2067569
a_67106,12849B,0,TO FAIRVIEW HEIGHTS,87847,2_merged_2075094,2049512
b_653,12910,1,TO FORSYTH STA,88201,1_merged_2075095,2063937
b_65401,12933,0,TO HANLEY STA,88298,1_merged_2075095,2067561
a_65353,12807,1,TO RIVERVIEW TC,87659,1_merged_2075092,2042959
b_65403,12933,0,TO HANLEY STA,88298,1_merged_2075095,2067563
b_65381,12933,0,TO HANLEY STA,88298,1_merged_2075095,2067562
b_65402,12933,0,TO HANLEY STA,88298,1_merged_2075095,2067565
b_65384,12933,0,TO HANLEY STA,88298,1_merged_2075095,2067564
b_65381,12933,0,TO HANLEY STA,88298,1_merged_2075095,2067567
a_65354,12807,1,TO RIVERVIEW TC,87659,1_merged_2075092,2042958
b_62223,12924,1,TO SHREWSBURY STA,88260,2_merged_2075097,2066405
a_67125,12849B,1,TO SHREWSBURY LANSDOWNE I-44,87858,1_merged_2075092,2049319
b_65381,12927,0,TO LAMBERT AIRPORT,88268,3_merged_2075096,2066772
b_69105,12959,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,88424,1_merged_2075095,2071732
b_62842,12958,0,DOWNTOWN TROLLEY,88421,3_merged_2075096,2071688
a_69444,12845,1,ST CLAIR SQ - TO COLLEGE STA,87839,2_merged_2075094,2049054
b_67106,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,2_merged_2075097,2073984
b_65741,12953,0,TO DELMAR STA VIA JCC,88393,2_merged_2075097,2070578
b_65742,12953,0,TO DELMAR STA VIA JCC,88393,2_merged_2075097,2070579
a_65748,12829,1,TO CHESTERFIELD MALL,87765,1_merged_2075092,2046222
a_62448,12813,0,TO CATALAN LOOP,87690,1_merged_2075092,2043648
b_69143,12961,0,19TH & CENTRAL,88433,2_merged_2075097,2072291
b_65744,12953,0,TO DELMAR STA VIA JCC,88393,2_merged_2075097,2070572
b_9,12990,0,GREEN LINE,88540,2_merged_2075097,2075053
b_9,12990,0,GREEN LINE,88540,2_merged_2075097,2075050
a_62446,12813,0,TO CATALAN LOOP,87690,1_merged_2075092,2043649
b_65744,12953,0,TO DELMAR STA VIA JCC,88393,2_merged_2075097,2070576
b_65743,12953,0,TO DELMAR STA VIA JCC,88393,2_merged_2075097,2070577
b_9,12990,0,GREEN LINE,88540,2_merged_2075097,2075054
b_65742,12953,0,TO DELMAR STA VIA JCC,88393,2_merged_2075097,2070575
b_65401,12934,0,TO FVCC,88304,3_merged_2075096,2067745
b_65801,12956,1,TO CLAYTON STA,88416,2_merged_2075097,2071228
b_65402,12934,1,TO HANLEY STA,88305,3_merged_2075096,2067747
b_65402,12934,0,TO FVCC,88304,3_merged_2075096,2067746
b_65401,12934,0,TO FVCC,88304,3_merged_2075096,2067741
b_65402,12934,0,TO FVCC,88304,3_merged_2075096,2067740
a_65583,12820,1,VIA HALLS FERRY,87730,1_merged_2075092,2044653
b_65402,12934,0,TO FVCC,88304,3_merged_2075096,2067742
b_65803,12956,1,TO CLAYTON STA,88416,2_merged_2075097,2071221
a_62526,12858,1,TO BALLAS TC,87885,1_merged_2075092,2050329
b_65805,12956,1,TO CLAYTON STA,88416,2_merged_2075097,2071223
b_69104,12959,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,88424,1_merged_2075095,2071730
b_65804,12956,1,TO CLAYTON STA,88416,2_merged_2075097,2071225
b_65401,12934,1,TO HANLEY STA,88305,3_merged_2075096,2067748
b_69106,12959,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,88424,1_merged_2075095,2071735
a_65354,12807,1,TO RIVERVIEW TC,87659,1_merged_2075092,2042950
b_65621,12947,1,TO N BROADWAY TC,88370,1_merged_2075095,2069306
b_65611,12947,0,TO LOUGHBOROUGH COMMONS,88369,2_merged_2075097,2069390
b_65428,12936,1,TO FLOWER VALLEY SHOPPING CTR,88314,1_merged_2075095,2067867
a_62596,12821,0,TO CLAYTON STA,87733,1_merged_2075092,2044779
a_62591,12821,0,TO CLAYTON STA,87733,1_merged_2075092,2044778
a_62593,12821,0,TO CLAYTON STA,87733,1_merged_2075092,2044777
a_62592,12821,0,TO CLAYTON STA,87733,1_merged_2075092,2044776
a_62594,12821,0,TO CLAYTON STA VIA VALLEY IND,87732,1_merged_2075092,2044775
a_62595,12821,0,TO CLAYTON STA VIA VALLEY IND,87732,1_merged_2075092,2044774
a_65581,12820,1,VIA HORD AVE,87731,3_merged_2075093,2044773
a_65581,12820,1,VIA HORD AVE,87731,3_merged_2075093,2044772
a_65581,12820,1,VIA HALLS FERRY,87730,3_merged_2075093,2044771
a_65581,12820,1,VIA HALLS FERRY,87730,3_merged_2075093,2044770
b_65672,12949,0,TO CIVIC CENTER,88374,1_merged_2075095,2069822
b_69141,12961,1,MISSOURI AVE ML KING,88434,1_merged_2075095,2072259
b_65681,12949,0,TO CIVIC CENTER,88374,1_merged_2075095,2069820
b_65673,12949,0,TO CIVIC CENTER,88374,1_merged_2075095,2069821
b_65673,12949,0,TO CIVIC CENTER,88375,1_merged_2075095,2069826
b_65673,12949,0,TO CIVIC CENTER,88375,1_merged_2075095,2069827
b_65673,12949,0,TO CIVIC CENTER,88375,1_merged_2075095,2069824
b_69142,12961,1,MISSOURI AVE ML KING,88434,1_merged_2075095,2072258
a_65386,12799,0,TO RIVERVIEW TC VIA VETS HOME,87621,1_merged_2075092,2041906
b_65684,12949,0,TO CIVIC CENTER,88374,1_merged_2075095,2069828
b_65684,12949,0,TO CIVIC CENTER,88375,1_merged_2075095,2069829
a_69446,12845,1,ST CLAIR SQ - TO COLLEGE STA,87839,2_merged_2075094,2049056
b_6297,12915,0,TO CWE STA,88222,3_merged_2075096,2064957
a_67106,12849B,1,TO SHREWSBURY LANSDOWNE I-44,87858,3_merged_2075093,2050000
a_67107,12849R,1,TO LAMBERT AIRPORT TERMINAL #1,87862,3_merged_2075093,2050001
a_67103,12849B,1,TO SHREWSBURY LANSDOWNE I-44,87858,3_merged_2075093,2050002
b_69121,12960,0,CAHOKIA - TO 5TH & MO - VIA AIRPORT,88428,3_merged_2075096,2072154
b_69193,12963,1,ALTA SITA TO EMERSON PARK VIA CHURCH,88443,1_merged_2075095,2072607
a_65724,12828,0,TO RIVERVIEW TC,87755,3_merged_2075093,2046107
b_65272,12926,0,TO ROCK ROAD STA,88265,2_merged_2075097,2066675
b_65783,12955,0,TO HAMPTON LOOP,88410,1_merged_2075095,2070846
b_69192,12963,1,ALTA SITA TO EMERSON PARK VIA CHURCH,88443,1_merged_2075095,2072605
b_62825,12957,0,TO BALLAS TC,88417,1_merged_2075095,2071292
b_65784,12955,0,TO HAMPTON LOOP,88410,1_merged_2075095,2070847
b_62826,12957,0,TO BALLAS TC,88417,1_merged_2075095,2071293
b_65788,12955,0,TO HAMPTON LOOP,88410,1_merged_2075095,2070844
b_62256,12925,1,TO MAPLEWOOD STA,88263,3_merged_2075096,2066600
b_69141,12961,0,19TH & CENTRAL,88433,2_merged_2075097,2072292
b_69141,12961,1,MISSOURI AVE ML KING,88434,1_merged_2075095,2072251
a_65566,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044519
a_65563,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044518
b_67105,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,3_merged_2075096,2074318
b_69141,12961,1,MISSOURI AVE ML KING,88434,1_merged_2075095,2072250
a_65562,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044513
a_65320,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044512
a_65572,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044511
a_65572,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044510
a_65564,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044517
a_65561,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044516
a_65568,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044515
a_65567,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044514
b_67111,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,2_merged_2075097,2074055
b_69142,12961,1,MISSOURI AVE ML KING,88434,1_merged_2075095,2072252
b_65789,12955,0,TO HAMPTON LOOP,88410,1_merged_2075095,2070840
a_67107,12849R,0,TO SHILOH SCOTT,87854,2_merged_2075094,2049517
b_69142,12961,1,MISSOURI AVE ML KING,88434,1_merged_2075095,2072255
b_652,12910,1,TO FORSYTH STA,88201,1_merged_2075095,2063934
b_65786,12955,0,TO HAMPTON LOOP,88410,1_merged_2075095,2070841
a_62842,12834,1,DOWNTOWN TROLLEY,87791,1_merged_2075092,2047158
b_65741,12953,1,TO CHESTERFIELD MALL,88396,3_merged_2075096,2070649
b_69142,12961,1,MISSOURI AVE ML KING,88434,1_merged_2075095,2072254
b_65583,12944,1,VIA HALLS FERRY,88361,1_merged_2075095,2068995
a_67115,12849R,0,TO SHILOH SCOTT,87854,2_merged_2075094,2049561
b_65273,12944,1,VIA HALLS FERRY,88361,1_merged_2075095,2068997
a_69322,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA,87822,1_merged_2075092,2048679
b_65581,12944,1,VIA HALLS FERRY,88359,1_merged_2075095,2068991
a_62520,12858,1,TO CLAYTON STA,87884,2_merged_2075094,2050383
b_65583,12944,1,VIA HALLS FERRY,88361,1_merged_2075095,2068993
a_6274,12827,1,TO CWE STA,87751,1_merged_2075092,2045847
b_69141,12961,1,MISSOURI AVE ML KING,88434,1_merged_2075095,2072256
b_65273,12944,1,VIA HALLS FERRY,88361,1_merged_2075095,2068999
a_6271,12827,1,TO CWE STA,87751,1_merged_2075092,2045844
b_69161,12962,1,ROSEMONT - TO 49TH & STATE,88439,1_merged_2075095,2072426
b_69162,12962,1,ROSEMONT - TO 49TH & STATE,88439,1_merged_2075095,2072427
b_69161,12962,1,ROSEMONT - TO 49TH & STATE,88439,1_merged_2075095,2072424
a_65674,12825,0,TO CIVIC CENTER,87744,3_merged_2075093,2045661
b_69161,12962,1,ROSEMONT - TO 49TH & STATE,88439,1_merged_2075095,2072422
b_69162,12962,1,ROSEMONT - TO 49TH & STATE,88439,1_merged_2075095,2072423
a_69446,12845,1,ST CLAIR SQ - TO COLLEGE STA,87839,2_merged_2075094,2049053
b_69162,12962,1,ROSEMONT - TO 49TH & STATE,88439,1_merged_2075095,2072421
a_6274,12827,1,TO CWE STA,87751,1_merged_2075092,2045842
b_62516,12984,0,TO CLAYTON STA VIA BALLAS TC,88522,3_merged_2075096,2074867
b_69161,12962,1,ROSEMONT - TO 49TH & STATE,88439,1_merged_2075095,2072428
a_62716,12827,1,TO CWE STA,87751,1_merged_2075092,2045843
a_69325,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87823,1_merged_2075092,2048672
b_651,12910,0,TO CWE STA,88197,1_merged_2075095,2063884
a_65671,12825,0,TO CIVIC CENTER,87744,3_merged_2075093,2045664
b_62204,12922,1,TO STLCC MERAMEC,88250,3_merged_2075096,2066200
a_69321,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87823,1_merged_2075092,2048673
a_67109,12849B,0,TO FAIRVIEW HEIGHTS,87847,2_merged_2075094,2049566
a_62842,12834,0,DOWNTOWN TROLLEY,87790,1_merged_2075092,2047150
b_67112,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,2_merged_2075097,2074057
b_65372,12932,0,TO CWE STA,88291,2_merged_2075097,2067459
a_62841,12834,0,DOWNTOWN TROLLEY,87790,1_merged_2075092,2047151
b_6297,12915,0,TO CWE STA,88222,3_merged_2075096,2064953
a_62841,12834,1,DOWNTOWN TROLLEY,87791,1_merged_2075092,2047156
b_65320,12929,1,TO HANLEY STA,88286,1_merged_2075095,2067009
b_65407,12933,0,TO HANLEY STA,88297,1_merged_2075095,2067556
a_62843,12834,1,DOWNTOWN TROLLEY,87791,1_merged_2075092,2047157
b_62201,12922,1,TO STLCC MERAMEC,88250,3_merged_2075096,2066207
a_62843,12834,1,DOWNTOWN TROLLEY,87791,1_merged_2075092,2047154
a_69323,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87823,1_merged_2075092,2048675
b_67107,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,2_merged_2075097,2074056
a_69221,12840,1,WASHINGTON PARK - TO EMERSON PARK,87814,1_merged_2075092,2048504
b_62102,12915,0,TO CWE STA,88222,3_merged_2075096,2064952
a_62841,12834,1,DOWNTOWN TROLLEY,87791,2_merged_2075094,2047333
b_69621,12971,0,SCOTT AFB MAIN BASE SHUTTLE,88473,1_merged_2075095,2073468
a_69221,12840,1,WASHINGTON PARK - TO EMERSON PARK,87814,1_merged_2075092,2048506
a_69221,12840,1,WASHINGTON PARK - TO EMERSON PARK,87814,1_merged_2075092,2048507
a_62843,12834,1,DOWNTOWN TROLLEY,87791,2_merged_2075094,2047336
b_67102,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,2_merged_2075097,2074051
b_65311,12929,0,TO RIVERVIEW TC,88281,1_merged_2075095,2067001
a_69361,12842,1,CASEYVILLE MARYBELLE - TO COLLINSVILLE TRANSIT CTR,87830,1_merged_2075092,2048857
b_62322,12930,1,TO CATALAN LOOP,88288,1_merged_2075095,2067144
a_69141,12837,0,19TH & CENTRAL,87802,1_merged_2075092,2047886
b_69141,12961,1,MISSOURI AVE ML KING,88434,2_merged_2075097,2072299
a_69221,12840,1,WASHINGTON PARK - TO EMERSON PARK,87814,1_merged_2075092,2048503
b_62201,12922,1,TO STLCC MERAMEC,88250,3_merged_2075096,2066205
a_6551,12789,1,TO HANLEY STA,87585,1_merged_2075092,2040229
b_69107,12959,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,88427,1_merged_2075095,2071808
a_8,12872,0,GREEN LINE,87971,2_merged_2075094,2054208
a_11,12872,0,GREEN LINE,87971,3_merged_2075093,2054209
a_8,12872,0,GREEN LINE,87971,2_merged_2075094,2054206
a_8,12872,0,GREEN LINE,87971,2_merged_2075094,2054207
a_8,12872,0,GREEN LINE,87971,2_merged_2075094,2054204
a_8,12872,0,GREEN LINE,87971,2_merged_2075094,2054205
a_8,12872,0,GREEN LINE,87971,2_merged_2075094,2054202
a_8,12872,0,GREEN LINE,87971,2_merged_2075094,2054203
a_8,12872,0,GREEN LINE,87971,2_merged_2075094,2054200
a_8,12872,0,GREEN LINE,87971,2_merged_2075094,2054201
b_62542,12942,1,TO ROCK HILL LOOP,88349,2_merged_2075097,2068704
a_69361,12842,1,CASEYVILLE MARYBELLE - TO COLLINSVILLE TRANSIT CTR,87830,1_merged_2075092,2048859
b_69142,12961,1,MISSOURI AVE ML KING,88434,2_merged_2075097,2072298
b_62495,12940,0,TO MAPLEWOOD STA,88333,1_merged_2075095,2068325
b_62541,12942,1,TO ROCK HILL LOOP,88349,2_merged_2075097,2068705
b_62467,12938,1,TO HANLEY STA,88328,1_merged_2075095,2068146
b_69162,12964,1,WASHINGTON PARK - TO EMERSON PARK,88445,3_merged_2075096,2072928
b_62543,12942,1,TO ROCK HILL LOOP,88349,2_merged_2075097,2068706
b_62202,12922,1,TO STLCC MERAMEC,88250,3_merged_2075096,2066204
b_62542,12942,1,TO ROCK HILL LOOP,88349,2_merged_2075097,2068707
b_67112,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88488,2_merged_2075097,2074053
b_62593,12945,1,TO VILLAGE SQUARE VIA VALLEY IND,88365,1_merged_2075095,2069104
a_65722,12828,1,TO CATALAN LOOP,87759,1_merged_2075092,2045994
a_65752,12829,1,TO CHESTERFIELD MALL,87765,1_merged_2075092,2046220
a_65724,12828,1,TO CATALAN LOOP,87759,1_merged_2075092,2045995
b_62513,12981,0,TO DELMAR GARDENS CHESTERFIELD,88512,1_merged_2075095,2074608
a_65192,12797,1,TO N BROADWAY TC,87617,2_merged_2075094,2041645
b_62654,12948,1,TO CIVIC CENTER,88372,2_merged_2075097,2069760
b_62541,12942,1,TO ROCK HILL LOOP,88349,2_merged_2075097,2068702
a_62105,12791,1,TO HAMPTON LOOP,87593,1_merged_2075092,2040519
a_6292,12791,1,TO HAMPTON LOOP,87593,1_merged_2075092,2040518
a_6295,12791,1,TO HAMPTON LOOP,87593,1_merged_2075092,2040517
a_6291,12791,1,TO HAMPTON LOOP,87593,1_merged_2075092,2040516
a_6293,12791,1,TO HAMPTON LOOP,87593,1_merged_2075092,2040515
a_6293,12791,0,TO CWE STA,87591,1_merged_2075092,2040514
a_6298,12791,0,TO CWE STA,87591,1_merged_2075092,2040513
a_6292,12791,0,TO CWE STA,87591,1_merged_2075092,2040512
a_6295,12791,0,TO CWE STA,87591,1_merged_2075092,2040511
a_6291,12791,0,TO CWE STA,87591,1_merged_2075092,2040510
b_62513,12984,1,TO CHESTERFIELD VALLEY,88524,2_merged_2075097,2074860
a_67111,12849B,1,TO SHREWSBURY LANSDOWNE I-44,87858,3_merged_2075093,2049965
a_69321,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA,87820,1_merged_2075092,2048678
a_62841,12834,1,DOWNTOWN TROLLEY,87791,1_merged_2075092,2047159
b_62514,12984,0,TO CLAYTON STA VIA BALLAS TC,88522,3_merged_2075096,2074864
b_62513,12984,0,TO CLAYTON STA VIA BALLAS TC,88522,3_merged_2075096,2074865
a_69101,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,1_merged_2075092,2047449
a_65725,12828,1,TO CATALAN LOOP,87759,1_merged_2075092,2045999
a_62843,12834,0,DOWNTOWN TROLLEY,87790,1_merged_2075092,2047152
a_62842,12834,1,DOWNTOWN TROLLEY,87791,1_merged_2075092,2047153
a_69323,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87823,1_merged_2075092,2048670
a_69322,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87823,1_merged_2075092,2048671
a_69322,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87823,1_merged_2075092,2048676
a_69325,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87823,1_merged_2075092,2048677
a_69324,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87823,1_merged_2075092,2048674
a_62842,12834,1,DOWNTOWN TROLLEY,87791,1_merged_2075092,2047155
a_65751,12829,1,TO CHESTERFIELD MALL,87765,1_merged_2075092,2046209
a_65754,12829,1,TO CHESTERFIELD MALL,87765,1_merged_2075092,2046208
b_65142,12918,0,TO MACKLIND & ARSENAL,88230,3_merged_2075096,2065587
b_69128,12960,1,CAHOKIA - TO CAHOKIA VIA WATER ST,88431,1_merged_2075095,2072034
a_65754,12829,0,TO DELMAR STA VIA JCC,87762,1_merged_2075092,2046201
a_65741,12829,0,TO DELMAR STA VIA JCC,87762,1_merged_2075092,2046200
a_65752,12829,0,TO DELMAR STA VIA JCC & CORP SQ,87763,1_merged_2075092,2046203
a_65751,12829,0,TO DELMAR STA VIA JCC,87762,1_merged_2075092,2046202
a_65747,12829,1,TO CHESTERFIELD MALL VIA CORP SQ,87766,1_merged_2075092,2046205
a_65743,12829,1,TO CHESTERFIELD MALL VIA CORP SQ,87766,1_merged_2075092,2046204
a_65753,12829,1,TO CHESTERFIELD MALL,87765,1_merged_2075092,2046207
a_65745,12829,1,TO CHESTERFIELD MALL VIA CORP SQ,87766,1_merged_2075092,2046206
b_62126,12916,1,TO SHREWSBURY STA,88226,3_merged_2075096,2065237
b_65373,12932,1,TO N BROADWAY TC,88293,2_merged_2075097,2067495
b_67125,12973B,0,TO FAIRVIEW HEIGHTS,88478,1_merged_2075095,2073489
b_67112,12973R,0,TO SHILOH SCOTT,88485,1_merged_2075095,2073488
b_67132,12973B,0,TO EMERSON PARK,88476,1_merged_2075095,2073487
b_67107,12973R,0,TO SHILOH SCOTT,88485,1_merged_2075095,2073486
b_67127,12973R,0,TO SHILOH SCOTT,88485,1_merged_2075095,2073485
b_67113,12973R,0,TO SHILOH SCOTT,88485,1_merged_2075095,2073484
b_67129,12973R,0,TO SHILOH SCOTT,88483,1_merged_2075095,2073483
b_67133,12973R,0,TO SHILOH SCOTT,88483,1_merged_2075095,2073482
b_67109,12973B,0,TO GRAND,88475,1_merged_2075095,2073481
b_65625,12947,0,TO LOUGHBOROUGH COMMONS,88369,1_merged_2075095,2069228
b_65294,12928,1,TO HANLEY STA,88275,2_merged_2075097,2066909
b_62123,12916,0,TO 14TH & SPRUCE,88225,3_merged_2075096,2065234
b_65749,12953,1,TO CHESTERFIELD MALL,88396,1_merged_2075095,2070547
b_65351,12931,0,TO 14TH & SPRUCE,88289,2_merged_2075097,2067316
b_65615,12947,0,TO LOUGHBOROUGH COMMONS,88369,1_merged_2075095,2069220
b_65618,12947,0,TO LOUGHBOROUGH COMMONS,88369,1_merged_2075095,2069221
b_65621,12947,0,TO LOUGHBOROUGH COMMONS,88369,1_merged_2075095,2069222
b_69129,12960,1,CAHOKIA - TO CAHOKIA VIA WATER ST,88431,1_merged_2075095,2072032
b_65611,12947,0,TO LOUGHBOROUGH COMMONS,88369,1_merged_2075095,2069224
b_65294,12928,1,TO HANLEY STA,88275,2_merged_2075097,2066905
b_65614,12947,0,TO LOUGHBOROUGH COMMONS,88369,1_merged_2075095,2069226
b_65612,12947,0,TO LOUGHBOROUGH COMMONS,88369,1_merged_2075095,2069227
b_62544,12942,1,TO FOREST PARK COLLEGE ONLY,88347,1_merged_2075095,2068639
b_65192,12932,1,TO N BROADWAY TC,88292,2_merged_2075097,2067494
a_65741,12829,0,TO DELMAR STA VIA JCC,87761,3_merged_2075093,2046307
b_62252,12940,1,TO WILDWOOD,88336,1_merged_2075095,2068351
b_65616,12947,0,TO LOUGHBOROUGH COMMONS,88369,1_merged_2075095,2069210
b_62133,12916,0,TO 14TH & SPRUCE,88225,3_merged_2075096,2065230
